qpid	ontology	goid	desc	ARGOT_score	ARGOT_PPV	ARGOT_rank	goclasscount
anno1.g4922.t1	MF	0004623	A2-type glycerophospholipase activity	9.73735163686	0.757792677114	1	8
anno1.g4922.t1	MF	0005198	structural molecule activity	3.37749333181	0.571547947367	7	9
anno1.g4922.t1	BP	0006644	phospholipid metabolic process	5.31706536812	0.639513234265	14	8
anno1.g5024.t2	BP	0015074	DNA integration	6.92250814084	0.686730778909	1	6
anno1.g5024.t2	MF	0003676	nucleic acid binding	2.05509870365	0.512853136352	1	6
anno1.g5024.t2	MF	0003964	RNA-directed DNA polymerase activity	1.30819987771	0.470774773369	2	1
anno1.g5024.t2	BP	0006278	RNA-templated DNA biosynthetic process	1.25111722709	0.467111066567	6	1
anno1.g5042.t1	BP	0050482	arachidonate secretion	11.6234970507	0.799733992024	1	32
anno1.g5042.t1	MF	0004623	A2-type glycerophospholipase activity	10.6806733052	0.779232467299	1	32
anno1.g5042.t1	MF	0005198	structural molecule activity	3.37862829909	0.571592779173	7	33
anno1.g5042.t1	BP	0006644	phospholipid metabolic process	5.83216466421	0.655356186174	14	32
anno1.g5057.t1	BP	0050482	arachidonate secretion	10.9907314803	0.78607099147	1	12
anno1.g5057.t1	MF	0004623	A2-type glycerophospholipase activity	10.0992336312	0.766135311411	1	12
anno1.g5057.t1	MF	0005198	structural molecule activity	3.37799767871	0.571567870266	7	13
anno1.g5057.t1	BP	0006644	phospholipid metabolic process	5.51467045536	0.645678031253	14	12
anno1.g5064.t1	BP	0050482	arachidonate secretion	11.3779472956	0.794477212568	1	19
anno1.g5064.t1	MF	0004623	A2-type glycerophospholipase activity	10.4550409759	0.774193394093	1	19
anno1.g5064.t1	MF	0005198	structural molecule activity	3.3782817616	0.571579091559	7	20
anno1.g5064.t1	BP	0006644	phospholipid metabolic process	5.70895848979	0.651632558574	14	19
anno1.g5110.t1	BP	0050482	arachidonate secretion	12.0408576629	0.808543114214	1	23
anno1.g5110.t1	MF	0004623	A2-type glycerophospholipase activity	11.0641802937	0.787676765176	1	23
anno1.g5110.t1	MF	0005198	structural molecule activity	3.37842353221	0.57158469133	7	23
anno1.g5110.t1	BP	0006644	phospholipid metabolic process	6.04157804507	0.661596107554	14	23
anno1.g5128.t1	BP	0050482	arachidonate secretion	10.9899265787	0.786053364646	1	12
anno1.g5128.t1	MF	0004623	A2-type glycerophospholipase activity	10.0984940181	0.76611841459	1	12
anno1.g5128.t1	MF	0005198	structural molecule activity	3.37799280427	0.571567677721	7	13
anno1.g5128.t1	BP	0006644	phospholipid metabolic process	5.51426659077	0.645665545333	14	12
anno1.g5141.t1	BP	0050482	arachidonate secretion	11.6242307806	0.799749616218	1	32
anno1.g5141.t1	MF	0004623	A2-type glycerophospholipase activity	10.6813475197	0.779247444427	1	32
anno1.g5141.t1	MF	0005198	structural molecule activity	3.37862800783	0.571592767669	7	33
anno1.g5141.t1	BP	0006644	phospholipid metabolic process	5.83253281795	0.655367253535	14	32
anno1.g56.t1	MF	0003964	RNA-directed DNA polymerase activity	7.40990045276	0.699950841418	1	1
anno1.g56.t1	BP	0006278	RNA-templated DNA biosynthetic process	7.08657313414	0.691231376281	1	1
anno1.g56.t1	MF	0004519	endonuclease activity	5.70763103533	0.651592221624	3	1
anno1.g56.t1	MF	0016787	hydrolase activity	2.36325641382	0.527914312944	10	1
anno1.g6006.t1	MF	0005230	extracellular ligand-gated monoatomic ion channel activity	10.0885888158	0.765892065789	1	8
anno1.g6006.t1	BP	0034220	monoatomic ion transmembrane transport	4.03186311004	0.596254336657	1	8
anno1.g6006.t1	CC	0016020	membrane	1.33686112434	0.472584176023	1	8
anno1.g6216.t1	BP	0006281	DNA repair	5.20591508048	0.635995209561	1	2
anno1.g6787.t1	MF	0005509	calcium ion binding	6.658324591	0.679370153182	1	25
anno1.g6787.t1	CC	0005743	mitochondrial inner membrane	0.202067979403	0.369970263463	1	1
anno1.g6787.t1	BP	0055085	transmembrane transport	0.114475751297	0.353827353314	1	1
anno1.g79.t1	BP	0050482	arachidonate secretion	11.3137203323	0.79309289339	1	17
anno1.g79.t1	MF	0004623	A2-type glycerophospholipase activity	10.3960236931	0.772866405633	1	17
anno1.g79.t1	MF	0005198	structural molecule activity	3.37833769846	0.571581301013	7	18
anno1.g79.t1	BP	0006644	phospholipid metabolic process	5.67673219642	0.650651979278	14	17
anno1.g8168.t1	BP	0071897	DNA biosynthetic process	6.24495759096	0.667553538895	1	3
anno1.g8219.t1	BP	0050482	arachidonate secretion	11.6322710524	0.799920795088	1	35
anno1.g8219.t1	MF	0004623	A2-type glycerophospholipase activity	10.688735616	0.77941153403	1	35
anno1.g8219.t1	MF	0005198	structural molecule activity	3.37862819659	0.571592775125	7	36
anno1.g8219.t1	BP	0006644	phospholipid metabolic process	5.83656707617	0.655488507693	14	35
anno1.g8285.t1	BP	0050482	arachidonate secretion	11.6233556922	0.799730981851	1	32
anno1.g8285.t1	MF	0004623	A2-type glycerophospholipase activity	10.6805434128	0.77922958179	1	32
anno1.g8285.t1	MF	0005198	structural molecule activity	3.37862472759	0.571592638109	7	33
anno1.g8285.t1	BP	0006644	phospholipid metabolic process	5.83209373666	0.655354053925	14	32
anno1.g8412.t1	BP	0050482	arachidonate secretion	11.6628862762	0.80057205797	1	36
anno1.g8412.t1	MF	0004623	A2-type glycerophospholipase activity	10.7168675286	0.780035825266	1	36
anno1.g8412.t1	MF	0005198	structural molecule activity	3.37864983339	0.571593629717	7	37
anno1.g8412.t1	BP	0006644	phospholipid metabolic process	5.8519284623	0.655949828253	14	36
anno1.g8561.t1	BP	0015074	DNA integration	6.91456697923	0.68651159255	1	3
anno1.g8561.t1	MF	0003676	nucleic acid binding	2.05274119527	0.512733710561	1	3
anno1.g8579.t1	BP	0015074	DNA integration	6.91473074752	0.686516114038	1	3
anno1.g8579.t1	MF	0003676	nucleic acid binding	2.05278981349	0.512736174136	1	3
anno1.g8590.t1	BP	0015074	DNA integration	6.91473074752	0.686516114038	1	3
anno1.g8590.t1	MF	0003676	nucleic acid binding	2.05278981349	0.512736174136	1	3
anno1.g8597.t1	BP	0015074	DNA integration	6.90847185988	0.686343273962	1	2
anno1.g8597.t1	MF	0003676	nucleic acid binding	2.05093172512	0.512642000563	1	2
anno1.g873.t1	MF	0008417	fucosyltransferase activity	11.6479448343	0.800254322813	1	59
anno1.g873.t1	CC	0032580	Golgi cisterna membrane	10.2285280441	0.769079657064	1	59
anno1.g873.t1	BP	0009101	glycoprotein biosynthetic process	7.61966432953	0.705506297164	1	59
anno1.g873.t1	MF	0005509	calcium ion binding	0.118697716845	0.354725080831	6	1
anno1.g873.t2	MF	0008417	fucosyltransferase activity	11.647941618	0.800254254395	1	59
anno1.g873.t2	CC	0032580	Golgi cisterna membrane	10.2285252197	0.76907959295	1	59
anno1.g873.t2	BP	0009101	glycoprotein biosynthetic process	7.61966222553	0.705506241827	1	59
anno1.g873.t2	MF	0005509	calcium ion binding	0.11828226391	0.354637457898	6	1
anno1.g88.t1	BP	0050482	arachidonate secretion	11.3137203323	0.79309289339	1	17
anno1.g88.t1	MF	0004623	A2-type glycerophospholipase activity	10.3960236931	0.772866405633	1	17
anno1.g88.t1	MF	0005198	structural molecule activity	3.37833769846	0.571581301013	7	18
anno1.g88.t1	BP	0006644	phospholipid metabolic process	5.67673219642	0.650651979278	14	17
anno1.g9154.t1	BP	0050482	arachidonate secretion	11.6248052882	0.799761849553	1	32
anno1.g9154.t1	MF	0004623	A2-type glycerophospholipase activity	10.6818754268	0.779259171125	1	32
anno1.g9154.t1	MF	0005198	structural molecule activity	3.37862650324	0.571592708242	7	33
anno1.g9154.t1	BP	0006644	phospholipid metabolic process	5.8328210808	0.65537591899	14	32
anno1.g9183.t2	BP	0071897	DNA biosynthetic process	6.24808561234	0.667644401925	1	1
anno1.g9190.t1	BP	0071709	membrane assembly	10.0732817146	0.765542056806	1	3
anno1.g9190.t1	MF	0051082	unfolded protein binding	5.62226110917	0.648988187214	1	2
anno1.g9190.t1	CC	0019867	outer membrane	5.49498147773	0.645068791599	1	3
anno1.g9190.t1	MF	0004222	metalloendopeptidase activity	2.19192808556	0.519670945723	3	1
anno1.g9190.t1	BP	0006508	proteolysis	1.32693388816	0.471959679066	8	1
anno1.g9198.t1	MF	0003678	DNA helicase activity	7.56299688423	0.704013117528	1	1
anno1.g9198.t1	BP	0006260	DNA replication	6.06824595311	0.662382921257	1	1
anno1.g9198.t1	MF	0005524	ATP binding	3.08739560826	0.559830721601	10	1
anno1.g9199.t1	BP	0006400	tRNA modification	6.6112579961	0.678043564003	1	25
anno1.g9199.t1	MF	0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	6.4260038018	0.672775665038	1	25
anno1.g9199.t1	MF	0016740	transferase activity	0.862030885951	0.439511837944	4	7
anno1.g9201.t1	MF	0003917	DNA topoisomerase type I (single strand cut, ATP-independent) activity	10.5654241137	0.77666531568	1	99
anno1.g9201.t1	BP	0006265	DNA topological change	8.71579467745	0.733367059402	1	99
anno1.g9201.t1	CC	0005694	chromosome	5.38393699061	0.641612093773	1	99
anno1.g9201.t1	MF	0008270	zinc ion binding	4.14755994185	0.600407916966	7	98
anno1.g9201.t1	MF	0003677	DNA binding	3.09477461943	0.560135426463	10	99
anno1.g9204.t1	CC	0045271	respiratory chain complex I	10.2081857583	0.768617652897	1	100
anno1.g9204.t1	MF	0050136	NADH dehydrogenase (quinone) (non-electrogenic) activity	9.23116615223	0.74585875287	1	94
anno1.g9204.t1	BP	0015990	electron transport coupled proton transport	5.75159902099	0.652925777655	1	100
anno1.g9204.t1	MF	0048038	quinone binding	7.88808245516	0.712504803706	3	100
anno1.g9204.t1	BP	0009060	aerobic respiration	4.72695412914	0.620387445083	3	100
anno1.g9204.t1	MF	0008137	NADH dehydrogenase (ubiquinone) activity	7.55230430704	0.703730742923	5	100
anno1.g9204.t1	MF	0051539	4 iron, 4 sulfur cluster binding	6.41782957742	0.672541484466	8	100
anno1.g9204.t1	MF	0005506	iron ion binding	5.98597478464	0.659949976529	9	94
anno1.g9204.t1	CC	0005886	plasma membrane	2.14567290964	0.517390638677	10	94
anno1.g9204.t1	BP	0032981	mitochondrial respiratory chain complex I assembly	0.108970281937	0.352631459532	18	1
anno1.g9205.t1	MF	0004459	L-lactate dehydrogenase (NAD+) activity	11.3828983862	0.794583763756	1	97
anno1.g9205.t1	BP	0006089	lactate metabolic process	9.70256772391	0.756982680882	1	97
anno1.g9205.t1	CC	0005737	cytoplasm	0.0224309847249	0.326446570953	1	2
anno1.g9205.t1	BP	0006099	tricarboxylic acid cycle	7.0300930717	0.689687965311	2	93
anno1.g9205.t1	MF	0030060	L-malate dehydrogenase (NAD+) activity	10.6996564259	0.779653981364	4	94
anno1.g9205.t1	MF	0008137	NADH dehydrogenase (ubiquinone) activity	0.227194883533	0.373909528371	11	2
anno1.g9205.t1	MF	0016651	oxidoreductase activity, acting on NAD(P)H	0.210182965724	0.371267979342	12	2
anno1.g9205.t1	BP	1902600	proton transmembrane transport	0.14187223642	0.35939093193	14	2
anno1.g9206.t1	MF	0034432	bis(5'-adenosyl)-pentaphosphatase activity	13.7071894196	0.842277178478	1	9
anno1.g9206.t1	BP	0019693	ribose phosphate metabolic process	5.51390470358	0.645654356801	1	9
anno1.g9206.t1	MF	0008893	guanosine-3',5'-bis(diphosphate) 3'-diphosphatase activity	11.9054443274	0.805701955058	2	9
anno1.g9206.t1	BP	0006753	nucleoside phosphate metabolic process	4.48647090558	0.612252346051	2	9
anno1.g9207.t2	MF	0004831	tyrosine-tRNA ligase activity	11.7153193523	0.801685459061	1	86
anno1.g9207.t2	BP	0006437	tyrosyl-tRNA aminoacylation	11.4626866644	0.796297682513	1	86
anno1.g9207.t2	CC	0005829	cytosol	3.00768235165	0.556515581979	1	86
anno1.g9207.t2	MF	0042803	protein homodimerization activity	3.2587651444	0.566815768106	8	38
anno1.g9207.t2	MF	0003723	RNA binding	3.10076529053	0.560382534896	9	85
anno1.g9207.t2	MF	0005524	ATP binding	3.09499268653	0.560144425678	10	86
anno1.g9208.t1	CC	0009379	Holliday junction helicase complex	11.3501212934	0.793877944346	1	20
anno1.g9208.t1	MF	0009378	four-way junction helicase activity	10.1107605754	0.766398570109	1	21
anno1.g9208.t1	BP	0006310	DNA recombination	5.65371436502	0.649949889364	1	21
anno1.g9208.t1	MF	0000400	four-way junction DNA binding	9.82685714264	0.759870322201	2	19
anno1.g9208.t1	BP	0006281	DNA repair	5.21791182632	0.63637671572	2	21
anno1.g9208.t1	CC	0048476	Holliday junction resolvase complex	9.28735803606	0.747199424823	3	19
anno1.g9208.t1	CC	0005737	cytoplasm	1.1015499067	0.457094293676	9	19
anno1.g9208.t1	MF	0005524	ATP binding	3.09450078918	0.56012412556	14	21
anno1.g9209.t1	MF	0009378	four-way junction helicase activity	10.1124167245	0.766436381824	1	100
anno1.g9209.t1	CC	0048476	Holliday junction resolvase complex	9.21643787361	0.745506679109	1	91
anno1.g9209.t1	BP	0006310	DNA recombination	5.6546404471	0.649978164285	1	100
anno1.g9209.t1	MF	0000400	four-way junction DNA binding	9.75181725484	0.758129104995	2	91
anno1.g9209.t1	BP	0006281	DNA repair	5.21876652366	0.636403879038	2	100
anno1.g9209.t1	CC	0005737	cytoplasm	1.09313824668	0.456511321647	7	91
anno1.g9209.t1	MF	0005524	ATP binding	3.09500767041	0.560145044022	14	100
anno1.g9209.t1	MF	0016787	hydrolase activity	2.37135356995	0.528296382281	26	100
anno1.g9211.t1	MF	0004044	amidophosphoribosyltransferase activity	11.9493679488	0.806625295675	1	98
anno1.g9211.t1	BP	0009113	purine nucleobase biosynthetic process	9.14244703572	0.743733684986	1	98
anno1.g9211.t1	CC	0016020	membrane	0.0207826547603	0.325632308559	1	1
anno1.g9211.t1	BP	0006189	'de novo' IMP biosynthetic process	7.54598338271	0.703563722965	4	93
anno1.g9211.t1	MF	0051539	4 iron, 4 sulfur cluster binding	5.4067699557	0.642325750272	4	87
anno1.g9211.t1	MF	0000287	magnesium ion binding	4.98344205149	0.628839025897	7	89
anno1.g9211.t1	BP	0008360	regulation of cell shape	0.108825054016	0.352599509046	43	1
anno1.g9211.t1	BP	0051301	cell division	0.0956463969885	0.349605643449	47	1
anno1.g9213.t1	BP	0015914	phospholipid transport	7.96377275314	0.714456683295	1	11
anno1.g9213.t1	CC	0045271	respiratory chain complex I	1.25831429309	0.46757753244	1	1
anno1.g9213.t1	MF	0005548	phospholipid transporter activity	0.808878450481	0.435289497	1	1
anno1.g9213.t1	MF	0005543	phospholipid binding	0.614907122303	0.418560052063	3	1
anno1.g9213.t1	CC	0005743	mitochondrial inner membrane	0.607778276279	0.417898117078	7	1
anno1.g9213.t1	BP	0006979	response to oxidative stress	0.894435565601	0.442022324503	9	1
anno1.g9213.t1	BP	0022904	respiratory electron transport chain	0.625385630076	0.419526086994	10	1
anno1.g9215.t1	CC	0032299	ribonuclease H2 complex	11.1460092794	0.789459486218	1	99
anno1.g9215.t1	BP	0043137	DNA replication, removal of RNA primer	10.6174547528	0.777826012021	1	99
anno1.g9215.t1	MF	0004523	RNA-DNA hybrid ribonuclease activity	8.93809669081	0.738799355052	1	99
anno1.g9215.t1	BP	0006298	mismatch repair	8.90925026746	0.738098292289	2	99
anno1.g9215.t1	MF	0030145	manganese ion binding	7.38716583317	0.699344032956	3	91
anno1.g9215.t1	CC	0005737	cytoplasm	1.21796096215	0.464944562102	5	99
anno1.g9215.t1	CC	0016020	membrane	0.0228230128718	0.326635781119	8	1
anno1.g9215.t1	MF	0003723	RNA binding	3.13220519719	0.561675499728	12	99
anno1.g9215.t1	MF	0016780	phosphotransferase activity, for other substituted phosphate groups	0.143598598201	0.359722677051	21	1
anno1.g9216.t1	MF	0004803	transposase activity	8.75369161811	0.734297987114	1	18
anno1.g9216.t1	BP	0006313	DNA transposition	8.21699626346	0.720920207225	1	18
anno1.g9216.t1	MF	0003677	DNA binding	3.12718555607	0.561469503964	4	18
anno1.g9217.t1	BP	0045881	positive regulation of sporulation resulting in formation of a cellular spore	9.04556166326	0.741401200329	1	47
anno1.g9217.t1	CC	0005694	chromosome	5.44080401371	0.643386711657	1	54
anno1.g9217.t1	MF	0003677	DNA binding	3.12746270996	0.561480882101	1	54
anno1.g9217.t1	CC	0009295	nucleoid	3.26077453364	0.566896567338	2	27
anno1.g9217.t1	BP	0007059	chromosome segregation	7.41709333524	0.700142632338	5	54
anno1.g9217.t1	BP	0000917	division septum assembly	0.567481734446	0.414081168885	13	5
anno1.g9218.t1	MF	0000155	phosphorelay sensor kinase activity	7.03569343301	0.68984128067	1	5
anno1.g9218.t1	BP	0000160	phosphorelay signal transduction system	5.57176671895	0.64743864767	1	5
anno1.g9218.t1	BP	0006355	regulation of DNA-templated transcription	0.407254271868	0.397361524399	11	1
anno1.g9218.t1	MF	0005524	ATP binding	0.37387639509	0.393483168409	13	1
anno1.g9219.t1	MF	0004109	coproporphyrinogen oxidase activity	11.2443921884	0.791594208513	1	100
anno1.g9219.t1	BP	0006782	protoporphyrinogen IX biosynthetic process	9.29196499627	0.747309161332	1	100
anno1.g9219.t1	CC	0005737	cytoplasm	1.2179802011	0.464945827712	1	100
anno1.g9219.t1	MF	0042803	protein homodimerization activity	4.6826699068	0.618905214712	4	58
anno1.g9219.t1	MF	0046872	metal ion binding	1.23190487219	0.465859237081	9	61
anno1.g9221.t1	BP	0006104	succinyl-CoA metabolic process	11.6692324403	0.800706949859	1	2
anno1.g9221.t1	MF	0004776	succinate-CoA ligase (GDP-forming) activity	11.5977268862	0.799184923786	1	2
anno1.g9221.t1	CC	0042709	succinate-CoA ligase complex	10.5709224123	0.776788106241	1	2
anno1.g9221.t1	MF	0004775	succinate-CoA ligase (ADP-forming) activity	11.0451272061	0.787260730573	2	2
anno1.g9221.t1	BP	0006099	tricarboxylic acid cycle	7.70015443738	0.707617688876	3	2
anno1.g9221.t1	CC	0005739	mitochondrion	3.99026954185	0.594746569298	3	2
anno1.g9221.t1	CC	0005829	cytosol	3.00658833668	0.556469780088	5	2
anno1.g9221.t1	MF	0000287	magnesium ion binding	5.79608199305	0.654269776301	6	2
anno1.g9221.t1	MF	0005524	ATP binding	3.09386691327	0.560097963749	8	2
anno1.g9221.t1	MF	0016740	transferase activity	2.46958343573	0.532880468837	19	2
anno1.g9222.t1	MF	0140616	iodotyrosine deiodinase activity	16.3989815659	0.858935556793	1	2
anno1.g9222.t1	BP	0009089	L-lysine biosynthetic process via diaminopimelate	8.70920276528	0.733204924439	1	2
anno1.g9222.t1	CC	0005829	cytosol	3.00596652159	0.556443743543	1	2
anno1.g9222.t1	MF	0008837	diaminopimelate epimerase activity	12.3235699221	0.814423765986	3	2
anno1.g9223.t1	CC	0009330	DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) complex	10.5552117239	0.77643716303	1	99
anno1.g9223.t1	MF	0003918	DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity	9.6579239106	0.755940951293	1	99
anno1.g9223.t1	BP	0006265	DNA topological change	8.7127156583	0.733291335345	1	99
anno1.g9223.t1	CC	0005694	chromosome	5.3242012415	0.639737830316	2	98
anno1.g9223.t1	BP	0006261	DNA-templated DNA replication	6.089685588	0.663014226398	4	90
anno1.g9223.t1	CC	0005737	cytoplasm	1.20478015086	0.464075117606	8	99
anno1.g9223.t1	MF	0003677	DNA binding	3.09368133182	0.560090303782	11	99
anno1.g9223.t1	CC	0005886	plasma membrane	0.033752277941	0.33137584349	11	1
anno1.g9223.t1	MF	0005524	ATP binding	3.06145075028	0.558756467397	12	99
anno1.g9223.t1	BP	0015878	biotin transport	0.187682612719	0.367604054172	15	1
anno1.g9223.t1	BP	0005975	carbohydrate metabolic process	0.0547318027161	0.338669291808	24	1
anno1.g9223.t1	MF	0015225	biotin transmembrane transporter activity	0.192060026624	0.368333397078	29	1
anno1.g9223.t1	MF	0004553	hydrolase activity, hydrolyzing O-glycosyl compounds	0.0801132991624	0.345797833164	34	1
anno1.g9227.t1	MF	0050797	thymidylate synthase (FAD) activity	13.6377088853	0.84091298188	1	100
anno1.g9227.t1	BP	0006231	dTMP biosynthetic process	11.213518062	0.790925307694	1	98
anno1.g9227.t1	MF	0004799	thymidylate synthase activity	11.5085043251	0.797279188585	3	98
anno1.g9227.t1	MF	0070402	NADPH binding	10.2047337152	0.76853920609	4	98
anno1.g9227.t1	BP	0006235	dTTP biosynthetic process	9.72288488807	0.757455972915	5	92
anno1.g9227.t1	MF	0050660	flavin adenine dinucleotide binding	6.08585826204	0.662901609674	6	98
anno1.g9227.t1	BP	0032259	methylation	4.87649894275	0.625342202883	31	94
anno1.g9227.t2	MF	0050797	thymidylate synthase (FAD) activity	13.6377866981	0.840914511615	1	100
anno1.g9227.t2	BP	0006231	dTMP biosynthetic process	11.3282700805	0.793406835677	1	99
anno1.g9227.t2	MF	0004799	thymidylate synthase activity	11.6262750456	0.799793144607	3	99
anno1.g9227.t2	MF	0070402	NADPH binding	10.3091624757	0.770906483053	4	99
anno1.g9227.t2	MF	0050660	flavin adenine dinucleotide binding	6.14813706838	0.664729748407	6	99
anno1.g9227.t2	BP	0006235	dTTP biosynthetic process	9.65134950568	0.755787339306	7	91
anno1.g9227.t2	BP	0032259	methylation	4.83523403271	0.623982684343	32	93
anno1.g9230.t1	BP	0042811	pheromone biosynthetic process	14.8619044743	0.850008286844	1	3
anno1.g9230.t1	MF	0004659	prenyltransferase activity	8.9464139215	0.739001280868	1	3
anno1.g9230.t1	MF	0003755	peptidyl-prolyl cis-trans isomerase activity	8.57795615876	0.729963909606	2	3
anno1.g9230.t1	BP	0008299	isoprenoid biosynthetic process	7.75115654629	0.708949852828	7	3
anno1.g9230.t1	MF	0046872	metal ion binding	2.3263622284	0.526165094125	8	3
anno1.g9234.t1	MF	0004325	ferrochelatase activity	11.2569327421	0.791865642547	1	3
anno1.g9234.t1	BP	0006783	heme biosynthetic process	8.31492438628	0.7233930659	1	3
anno1.g9234.t1	CC	0005743	mitochondrial inner membrane	4.9292529821	0.627071893613	1	3
anno1.g9244.t1	BP	0000455	enzyme-directed rRNA pseudouridine synthesis	9.66737368617	0.756161655205	1	3
anno1.g9244.t1	MF	0009982	pseudouridine synthase activity	9.03021821812	0.741030668073	1	3
anno1.g9244.t1	MF	0003723	RNA binding	3.13130104863	0.561638407523	4	3
anno1.g9244.t1	BP	0071897	DNA biosynthetic process	1.9540629346	0.507671887247	20	1
anno1.g9244.t2	BP	0000455	enzyme-directed rRNA pseudouridine synthesis	9.66795198798	0.75617515821	1	3
anno1.g9244.t2	MF	0009982	pseudouridine synthase activity	9.03075840532	0.741043718518	1	3
anno1.g9244.t2	MF	0003723	RNA binding	3.1314883629	0.561646092429	4	3
anno1.g9244.t2	BP	0071897	DNA biosynthetic process	1.83308418319	0.501288369843	21	1
anno1.g9248.t1	MF	0005525	GTP binding	6.02122524683	0.66099444667	1	51
anno1.g9248.t1	BP	0042254	ribosome biogenesis	5.76895056145	0.653450649383	1	51
anno1.g9248.t1	MF	0043022	ribosome binding	2.02296121862	0.511219181411	13	19
anno1.g9248.t1	MF	0016787	hydrolase activity	0.590778049526	0.416303751054	19	12
anno1.g9250.t1	MF	0004803	transposase activity	8.75369161811	0.734297987114	1	18
anno1.g9250.t1	BP	0006313	DNA transposition	8.21699626346	0.720920207225	1	18
anno1.g9250.t1	MF	0003677	DNA binding	3.12718555607	0.561469503964	4	18
anno1.g9258.t1	BP	0034605	cellular response to heat	9.25463843185	0.746419268591	1	21
anno1.g9258.t1	MF	0016887	ATP hydrolysis activity	4.81071238261	0.623172042087	1	21
anno1.g9258.t1	CC	0005737	cytoplasm	1.18005600608	0.462431315782	1	21
anno1.g9258.t1	MF	0004332	fructose-bisphosphate aldolase activity	3.23618358412	0.565906025871	7	4
anno1.g9258.t1	MF	0005524	ATP binding	2.99862455619	0.556136118056	8	21
anno1.g9258.t1	BP	0006508	proteolysis	1.50934305113	0.483085929716	9	9
anno1.g9258.t1	BP	0043335	protein unfolding	0.686831975901	0.425034974223	11	2
anno1.g9258.t1	MF	0008233	peptidase activity	1.53337303139	0.484500347485	23	9
anno1.g9258.t1	MF	0003724	RNA helicase activity	0.567851712388	0.414116819394	30	1
anno1.g9258.t1	MF	0003676	nucleic acid binding	0.144998116116	0.359990153572	38	1
anno1.g9262.t1	MF	0008967	phosphoglycolate phosphatase activity	10.8240480715	0.782406854098	1	16
anno1.g9262.t1	BP	0006281	DNA repair	5.21815668787	0.636384497944	1	16
anno1.g9262.t1	CC	0005829	cytosol	3.00734545025	0.556501478195	1	16
anno1.g9262.t1	MF	0008199	ferric iron binding	1.0020106473	0.450045899693	6	1
anno1.g9262.t1	BP	0006879	intracellular iron ion homeostasis	0.787332952115	0.433538550608	12	1
anno1.g9262.t1	BP	0006826	iron ion transport	0.709512998157	0.42700572726	13	1
anno1.g9274.t1	MF	0004803	transposase activity	8.7510725311	0.734233714877	1	13
anno1.g9274.t1	BP	0006313	DNA transposition	8.21453775463	0.720857936441	1	13
anno1.g9274.t1	CC	0005634	nucleus	0.717791491095	0.427717180582	1	3
anno1.g9274.t1	MF	0003677	DNA binding	3.12624990842	0.56143108863	4	13
anno1.g9275.t1	MF	0008409	5'-3' exonuclease activity	9.71255822426	0.757215473265	1	25
anno1.g9275.t1	BP	0006302	double-strand break repair	7.4563974986	0.701188999493	1	25
anno1.g9275.t1	CC	0042575	DNA polymerase complex	2.72514088097	0.544396170598	1	7
anno1.g9275.t1	MF	0003887	DNA-directed DNA polymerase activity	7.94273374283	0.713915069626	2	25
anno1.g9275.t1	BP	0006261	DNA-templated DNA replication	7.06696520547	0.690696256595	2	25
anno1.g9275.t1	BP	0071897	DNA biosynthetic process	6.25465149472	0.667835054283	3	25
anno1.g9275.t1	MF	0003677	DNA binding	3.12757365303	0.561485436561	11	25
anno1.g9279.t1	MF	0003678	DNA helicase activity	7.56056341637	0.703948870919	1	1
anno1.g9279.t1	BP	0006260	DNA replication	6.06629343591	0.662325372647	1	1
anno1.g9279.t1	MF	0005524	ATP binding	3.08640220867	0.559789672902	10	1
anno1.g9280.t1	BP	0015074	DNA integration	6.92639246576	0.686837945527	1	99
anno1.g9280.t1	MF	0003676	nucleic acid binding	2.05625185088	0.512911527112	1	99
anno1.g9280.t1	MF	0003964	RNA-directed DNA polymerase activity	0.300770081812	0.384331323395	3	4
anno1.g9280.t1	BP	0006278	RNA-templated DNA biosynthetic process	0.287646128974	0.382574609745	8	4
anno1.g9291.t1	MF	0004817	cysteine-tRNA ligase activity	11.596268737	0.799153837718	1	100
anno1.g9291.t1	BP	0006423	cysteinyl-tRNA aminoacylation	11.3118951334	0.793053496531	1	100
anno1.g9291.t1	CC	0005829	cytosol	3.00770869071	0.556516684583	1	100
anno1.g9291.t1	MF	0008270	zinc ion binding	3.72035758239	0.584765077658	7	91
anno1.g9291.t1	MF	0005524	ATP binding	3.09501979018	0.560145544172	10	100
anno1.g9294.t1	MF	0004478	methionine adenosyltransferase activity	11.6967633821	0.801291713842	1	2
anno1.g9294.t1	BP	0006556	S-adenosylmethionine biosynthetic process	11.2231103682	0.791133227501	1	2
anno1.g9294.t1	CC	1990904	ribonucleoprotein complex	2.31394942968	0.525573466908	1	1
anno1.g9294.t1	CC	0005840	ribosome	1.61340627003	0.489132938835	2	1
anno1.g9294.t1	BP	0006730	one-carbon metabolic process	8.31071939883	0.723287182692	3	2
anno1.g9294.t1	MF	0005524	ATP binding	3.09322330115	0.560071397355	3	2
anno1.g9294.t1	BP	0006772	thiamine metabolic process	4.18052390619	0.601580704552	6	1
anno1.g9294.t1	BP	0160307	protein biosynthetic process	1.67658417991	0.492709285219	12	1
